Feature_1,Feature_2,Feature_3,Feature_4,Target
2.1508970380287664,2.680114061992228,1.085895565831578,1.3603016870126998,21.837722052806342
-6.58951752625417,0.799707594317109,0.4746982328799528,-6.141998369216112,5.272125629968588
-8.69896814029441,5.596907903022872,-0.025026958745143917,-8.94049866613613,-38.398678217754025
8.977710745066666,-7.860387223460831,0.8177662992002871,9.051107251059442,-7.420070702967585
9.312640661491187,5.220558050040561,1.3902075490173134,10.1187509756189,1.1939916186487274
6.167946962329221,0.825331573522206,0.5578103063518622,6.616366620261987,40.97373109232265
-3.9077246165325867,9.259840077179891,0.010352619843380607,-4.041989940485503,-5.341508101105299
-8.046557719872322,-3.1625566792262783,-1.3118362323501596,-8.492153832579966,-17.54437769510226
3.6846605302431374,2.652437862678962,-1.0651136630753726,2.608752829578485,24.598802156949287
-1.196950125207973,8.64056211020035,-0.30522470435466764,-1.556526784829183,20.932995774349674
-7.5592353031044235,-7.949805440186415,-0.6095122021592831,-7.664800422518271,-50.690307510153254
-0.09646179777459629,8.744569744729024,-0.186971302985446,-0.5900515613501882,19.999595830547335
-9.312229577695632,3.7577144460162675,0.056649924897107164,-9.377858061241785,-38.499957250517184
8.186408041575643,-8.643258817896562,0.5296927543567308,8.224833983055026,-4.182216464124451
-4.824400367999662,-3.980728661063675,-0.07049877805909122,-4.936828358903701,7.894466831205948
3.2504456870796403,4.163441772905632,0.4865016438262019,2.9254443966679107,-21.544580059004478
-3.7657784782117805,-8.652987970624565,0.06447441481012024,-3.6814511422284166,-30.875835136429703
0.40136042355621626,1.643409203525465,-1.9754665663538713,0.6223307483409208,32.359430867151254
0.934205586865593,-3.0823388609408653,-0.9393353938187543,0.38900604814416995,3.5636543131634304
-6.302910889489459,2.4183103553495418,-0.14408755572161547,-5.597444699616323,4.24637532405217
9.391692555291172,-9.085159323749743,-1.2096947428411076,9.34239848914904,16.742636394278577
5.502656467222291,7.430736123047524,0.5999287299962045,5.512081278694715,38.349260532480834
8.789978831283783,9.469779383547937,1.5307508323436974,9.144086042912061,17.218595138223584
7.896547008552975,9.37755710571383,1.2187618516973167,8.013155074184725,21.046371366474787
1.9579995762217024,4.993036634858495,-0.213442870930208,2.434567893178325,-23.16315777528961
8.437484700462335,-7.398275197387361,1.490726136849952,8.581046783063247,-5.910188299256884
-8.23014995896161,5.165263918580452,0.14866745720211155,-8.53636864628183,-51.6860456124125
-6.080342751617096,-9.50826167082397,-0.33708597111803934,-5.899590989014045,-12.877493853850932
-9.09545422178924,-9.557528969420055,-0.6134026635409398,-9.66731732544957,-21.376731235846766
-3.4933933847347127,-3.5277956170091755,-0.30246968648812833,-3.439113531846451,3.90607471633907
-2.2264542062103594,-0.2271361919066841,-0.38817681854122876,-2.24306920153259,-11.588584986672444
-4.573019364522082,5.4081483561558645,0.1704162223754877,-4.677077793158352,-36.33932360002411
6.574750183038589,3.6659075321301042,0.1605739810498646,6.510481427319124,0.39054057035348677
-2.864933466128214,-1.0819458724650328,0.0030460201534144695,-3.8058579888770336,-35.766959152938675
-4.381309806252385,-4.527466674366682,0.43693816974634986,-4.6556722601228655,18.40988346588883
0.8539216631649698,9.942490003154223,1.1906462747863413,0.9003441137355271,-10.8017103677115
-7.181515500504747,-1.4763739552805415,0.9495541354413237,-7.1015873045060465,-49.79160641032643
6.043939615080795,-0.97225951340649,-1.4848979684499035,5.530102044617816,-8.666885184334067
-8.508987126404584,-6.727523576166616,-2.553921134901955,-7.876133205972233,-35.22879807160885
9.737738732010346,5.8961909749985875,0.9343199112392737,9.304651307903095,11.436399187652073
5.4448953859331475,3.8736445156297723,-1.366878698415421,5.929623986196516,-6.65373901089945
-6.025686369316552,-5.584607744224792,-0.22476540189268354,-5.8120891883807095,2.1591723122352704
-9.889557657527952,-8.352379087683147,-1.1701130260593595,-10.212671312449853,-52.18168484341733
6.309228569096682,3.6099860414942615,-1.8019804375800197,7.196884015401438,-0.16628327555654998
4.137146876952343,3.090224285622705,0.541462728204788,3.540328461074103,15.812690855704599
4.580143360819747,-4.534809460035813,0.7591551603026468,5.039720447624748,41.04910993917096
5.425406933718914,9.017271245008207,-0.5765104007267194,5.9256980927404035,24.053709773037582
-8.519106965318192,-6.978842164381995,-2.59104229214491,-8.854417069856515,-40.096501680325176
-2.8306854291145473,-1.3533039791479613,-0.5462444482524828,-2.134452779082383,-36.594618404426555
-7.682618809497406,8.872318403351976,0.3918040054025465,-7.807642066796882,-3.9050118572766284
7.262068517511871,-1.6054536614775543,-1.4789115687741288,7.406415332151799,-10.598480146745825
2.4659625365511584,2.7705189532817105,0.18335991977915564,2.5961234559367687,18.558409666168615
-3.3820395029470163,-2.0481120407441145,-0.015309849172995557,-3.4491938736822902,-36.16303924616449
-8.728832994279527,-4.515695953026599,0.5792914996010884,-8.323428857699636,6.447827382600824
-3.780353565686756,9.679552959196563,0.11958036841415326,-3.3836092054106492,-17.561817603150494
-3.496333559465059,-1.8133198736991396,-0.9730689408815555,-4.37059954608415,-42.46672709461885
4.5921235667612805,7.881984073582689,1.1965715016644913,5.244293688200357,38.43816551171365
2.751149427104263,-5.400907882178276,-0.15852957302697002,1.9199034330864257,32.777260386914826
7.744254851526531,-5.737905919498334,-0.02730453950993186,8.260527953697359,38.21028202479346
-0.5557014967610137,-9.377318342309772,-0.933267959073196,0.007651071652778008,-3.31057994112163
-7.608115081233966,3.033336507517701,-0.4432822511915103,-8.153598296341565,-14.625829160450154
4.264895744459899,-2.629473125524777,-0.8848027140269009,4.059488600482607,-3.416038992732462
5.215700972337949,7.28716499679274,-0.172946059923423,4.662848638094981,44.50545057884766
1.2255439513899251,-0.5358018661688568,1.7117084801423434,1.1180834362455574,-10.012911171262363
5.419343599091221,9.363868558294435,-1.3719011429313563,5.26532645699835,15.118676242776422
-0.12408807271218514,-6.289489685937577,-1.6135613978767411,0.2657421934224848,-2.4104311728798025
0.4546565876398816,7.372463359112217,1.4711703274936085,1.1098109606996858,24.51253261866647
-1.4491796328290079,5.531937055834835,-0.20932367715186612,-0.7513377274340298,-23.692568621118532
-9.491617465118097,5.41843689288104,-0.6690727386599166,-9.772701478407248,-48.06970668239457
-7.842171460133911,6.895664562337753,1.0399046873960764,-7.946782397006175,-5.2030016503780026
-9.371416286265315,5.220479818859978,-0.6056155397368641,-10.21313538237579,-50.93193425709255
2.7282082252756084,2.5244064326283073,1.8260097135469362,2.325273192027514,22.01970823464132
-3.712880378473466,-7.3751024463522485,0.6779258713392691,-3.2304545619247373,-32.533275676723584
0.1714138232940563,-9.349476410174962,-0.48791140814570266,0.9792052350681721,-0.06509813013349586
8.151329478521859,8.416956956313737,2.1573082132655035,7.534155042581898,45.732505803847744
-5.014155417022501,2.3330062904147617,-0.6057149230033384,-5.310387546598948,12.12385225390705
-1.7923415392874062,5.930745819523526,0.742095372009307,-1.8055444177668698,-14.681768423250343
5.1110227708609735,-0.3695529697489981,0.2992925804064919,5.2511033502707765,0.21903000490722668
-5.424036690167551,-7.65383622075211,1.301741289398798,-5.828838450128374,-39.91497392083984
-8.46040180342414,-7.496284155948992,1.5615111967268527,-8.248371281192096,-48.17434825859236
-4.204970941724639,3.711305744579427,0.032004149065766624,-4.441890615260097,-28.76863398950311
-6.775574254919912,-1.3938821020107461,-0.7534178703461835,-6.782800390359051,-46.85135657901489
8.59395304685146,-5.989505465993266,0.4599721429391164,8.867095170853311,28.417940101037296
6.162407591288339,-0.16810906517126156,-0.6777153697521061,6.1656187261938085,7.620868381846897
2.6680751302084698,-8.715821258497318,2.013387247526623,2.4498821849451855,-11.008723655179281
7.429211803754356,1.639428038287976,0.13653533108273744,7.37440690179144,52.32123584243182
6.073441537982291,-4.620131911298047,-0.3653215513121087,6.029260058379623,42.25888872388908
-6.268598822279284,5.951182012743763,0.1846803058649084,-6.453604337220347,-24.323685930339174
7.851179969799556,-3.7927608215285247,-1.3471262895296965,7.721781938466005,36.510143351384095
0.786844838313014,-0.8955970183639756,-0.9716140385106515,1.5861684235653724,-22.4246103214442
6.148803103281249,-9.767589201837987,1.2004139079444254,6.429262827251868,24.271302354639257
7.921825998469863,-8.551062244108822,-0.6568942789713957,7.774085839455283,-4.925005979884137
-3.6399305005627225,-2.150128871866304,-1.0469109826819396,-3.2914532983073546,-34.107630340873655
-7.798961509446465,-0.4012233056575294,0.5366527525272862,-7.96587125432447,-32.87564769968263
-5.441296749161166,2.0004109623860735,1.185704154662997,-4.854734430367846,14.211461659094766
-1.4578442274748742,-4.166748425813935,0.7189533106650667,-1.2730231313758273,21.898764421177667
6.360295318449861,3.8996377225308514,0.9960476858058164,6.306644246447746,-5.202251551774131
7.214611665126867,7.20244794378409,-0.7567950885694608,7.438470128032006,40.076042664220736
-9.860957389376185,5.597019777866997,-1.4218106667418438,-10.646395465410436,-44.8131918250266
0.21494605155131552,-9.207623493032857,1.5013336519554867,-0.3484376829035871,-4.41540628874694
-1.6517799370244202,-0.38986105484342204,-0.32267983884213575,-2.248742440223948,-14.529412461897895
-5.557843790585395,-7.901396431636503,-0.25083301645504735,-5.486372243203541,-45.81600383782351
-7.6026926533263435,-5.159099682749451,1.328194141849058,-6.736435153583797,8.248121768411934
-3.247696571927441,9.733251865342929,0.5562300094006599,-2.1320464988311247,-15.724615079067089
8.858194078250385,-7.150089141969735,0.45588777208160763,9.177219628970764,-4.063188981907171
-3.5359413595848954,-0.02223693097287871,2.165002344901084,-3.285519122112667,-8.420185966037671
0.3758124348673224,2.3631146863623815,-0.643518230380143,-0.5247164322090471,20.680180708641576
4.060379177903556,4.049299410882078,0.9278401280812372,3.789042278036545,-12.350680627303634
-2.7274079524141204,1.192973669738283,0.0570131248970845,-3.12129982836824,19.539063446546034
9.435641654419214,-9.804583051616326,0.26859227886325693,9.125217855293656,31.101523648648453
9.248945898842223,-3.4707738351201627,1.5284684264125317,9.164873989549829,29.565328358578036
-4.964354083492717,0.354232867694229,0.5078357562896237,-5.2003993723412805,-1.9085863919199273
-0.0550298821522901,-8.242670017103332,0.538296079049633,-1.044679787340184,-27.380337472201624
-3.982433803664607,-2.987461375816385,1.0725073373098022,-3.6084786756058405,-16.37036976642643
-4.303190112450648,-9.33593782417267,-0.3649527295428853,-4.839561625320551,-12.142489959808332
-9.262261052909345,-8.428430056899586,-0.8392096673390064,-9.14263762085377,-51.66345700336325
2.191286679597937,-2.061534475968079,-1.0448091940210336,3.2283280144729236,-21.113499682969383
0.0535804645772302,-7.345684919138793,-1.9663565893760018,-0.4061118312159815,-28.495323627428654
-8.970424975000213,1.3508169652311626,2.056207129940322,-10.235568736373379,5.547323938123139
-4.427070715267771,3.7892993827453143,-1.1032083657216831,-4.570072826207826,-29.073654851738176
8.165317719333075,6.011733982181656,-0.221253623585772,8.71579753683236,10.64857056542778
-5.208762186660552,-5.996995115103799,-0.27681329988892067,-4.229588459550255,-5.322033547642505
-7.102102558175538,-6.650348354818605,0.30740669780910074,-7.7168773554017465,-26.511741138660636
-0.21094479444873926,-7.908643193311995,0.8157372125392968,0.0374048171695216,-31.636338592347606
9.713009082212015,2.728604990872734,0.8604734883597454,9.480353853821988,37.9943347070524
-5.158894569769991,4.129514529738023,-0.5830774385689385,-5.211868746922059,-40.20316799489054
3.442710948117572,-9.36827710348716,-0.1671217137864115,4.764882621626089,7.972261715393165
5.232392306574351,8.724244924873798,0.28257995048829965,4.480907142376774,35.30287652891449
-5.247249120152007,-8.960574326970551,-0.24869112618354708,-5.1203792894047195,-31.49273730187894
4.5643269722371915,0.8259267060214093,1.6073455760199926,4.798173558119908,31.872315606858535
-2.644337345614936,4.181210389018329,0.49097495163825133,-2.1014441831452624,-31.32301873472906
2.646116611871589,7.419382474921711,0.7348777860498175,2.695108188607037,33.4203673971218
2.6705942152178945,4.2817386426485555,0.6628812686674127,2.8246194849699457,-19.842056235057033
0.71549368149517,6.034561661395838,1.173473857485325,0.5196693977842745,-6.801340929008941
-8.194204598911835,-3.210996149143879,0.18102155870370695,-8.05964112828928,-18.231898182652866
6.70604991178476,6.296502274930244,-1.2968319479558466,6.534453774036055,16.853267533038334
-3.5843987005652833,-8.397703072306497,0.3996879517526416,-3.273612755637258,-32.29911526264547
-6.269629792002915,7.896333121210553,-0.651356893791829,-6.454434960024732,14.807866500756653
-9.184497168904722,0.9518475230747256,-0.5286166817497568,-8.995946971953629,2.148626068165772
1.8178588637648367,6.345955399249874,0.5863640187550933,1.8032274569223476,5.602759635546699
3.551287236845649,-0.9536343096339976,1.2382830714336357,4.1143123622317335,-16.56271869755733
-9.668243421442877,2.871553903930499,0.02127157673606165,-9.69394028323712,-17.03266146077323
0.24186116598562002,0.5280532187222633,0.3088330125989638,-0.6446550681178207,16.509137828922725
-5.470084496041241,4.6317904351066375,1.702214944635238,-4.839123745684245,-44.41979105736678
2.9034558081889976,-8.367400359388208,0.24075317948856828,2.4505896577576882,-18.29392476855387
-6.512671419900171,-8.792958320188724,2.601683114180395,-6.839554589224581,-29.84929999504019
3.81875476204932,-5.057935319797071,0.5655096456315442,3.5209241150275736,39.51585257176208
-2.265293073989252,-6.809106397736233,-1.7607627591558177,-1.5780740274038432,-21.37557475897875
8.73459977473469,7.435671331844034,0.7533416211045325,7.666762667745342,51.65222613565781
-7.249581117080135,-5.615720252839114,0.38115838488277776,-5.680706850250138,-0.3701920800364711
-3.17867297899483,9.517305116382627,1.2897527540827456,-2.650644574461804,-14.794787129447325
-7.730529575188219,-3.262084164577863,0.6731813512699584,-7.6189101181236385,-17.73649148492662
8.493872365571256,-6.357641686226014,-0.13845598398377382,8.466425365263113,15.261468967131579
7.5467870676196185,5.793970142849583,-1.2242982362893657,7.689564105048447,4.0659429910565805
-4.841167445696888,3.1741555100175223,-0.20902325728602528,-4.580606231507218,-13.04279491941368
3.19968092068358,-0.03608567093722037,-0.8505204542093001,3.5222887136586083,10.269741732255607
6.344444004024318,1.1072710187526251,-0.5805234498047227,6.622246237026042,43.349421126448235
1.104016231989247,4.384035565445277,0.5885784044206096,1.1488065726168715,-26.075399234306907
0.5930115671201293,-5.4309051733740255,1.6699045043514062,0.4943423569664662,25.724839103026795
-5.162954181990966,9.926678321134837,0.3946715298229811,-5.238590823817722,-31.76242792381261
-8.137944643882015,9.495863242935663,-1.1958830620351844,-8.235398784058356,-22.00439540083471
7.944315159066534,3.0065137269387385,0.4446026682201407,8.511200207500066,25.442573858789927
8.008361143266608,-6.009150981417097,1.196631486645651,8.30513950440704,25.18225300468584
2.6620291454653593,3.6045648486258273,-0.6097829043193822,1.1918348281332192,-4.455700597665862
-3.219404179025986,-8.556031820416482,-0.1340171666729177,-2.8914537907611053,-30.2771120653336
-3.015808507746782,-9.386949955883878,0.014688194729197093,-2.9184404103873947,-9.50466661167518
4.519113577404788,-4.846342229775726,-0.78489831308224,4.509759199181839,42.29459780002769
7.942205199051543,-0.7475408652136739,0.648280433843859,7.7479459725071,4.001777336167287
7.741728485302346,7.365450108167611,-0.12094814860778157,8.303784845295352,46.20874399321559
5.597510917152476,4.543381395326161,0.41953244390702776,6.071274148213905,-15.082346953360247
2.8406329230857548,4.854130423999621,-0.8874921778021001,2.45419408917395,-23.51628414314158
-8.317200700099024,-1.490133311038493,-0.43745830032341043,-8.113674556536756,-52.395145564574996
-6.767425718107725,-3.0813001490607412,0.7223813578277714,-7.253254085378368,-17.065572124847435
7.971083770541586,-2.5792247403079465,-0.372833152091767,7.281274688147121,2.219813769740327
2.128581193191799,9.752991274721158,1.7269638512334051,1.8152225808968165,-4.205981485343624
-9.816058967667407,-9.19781617175035,-0.39963618561460235,-9.384862231476028,-32.24601047134656
-7.9705691426793575,7.340629922448972,0.22468472575188592,-7.494006619991314,7.164638171279005
3.2700353821611152,1.5735081714478678,0.9325908318730899,3.526578092209762,38.84230235452296
-9.898768323075625,-1.2276916162081903,-1.4183657329330317,-9.536220429651626,-50.92328319646441
-6.783838971650027,4.50515320830273,-1.7608088119807759,-6.5257498280925486,-47.337732470496476
0.9746757873317229,-0.26662117150594256,-1.5256563145700948,0.6539349897202468,-6.007265514838638
3.837903953853864,7.468464761633211,1.262584103427182,4.053865226190834,35.43535823560549
3.0392251900520115,8.014037280225171,-0.5518581458924467,3.4394299526658525,36.3260289465665
-5.514613810788804,-1.5655814625308917,2.5581992856682523,-5.137468145882017,-43.03152561966737
4.243584426950717,-4.463444055298968,-0.5642475986573886,4.838041112688038,41.19812566321491
-5.255018250063999,1.8470065718672437,0.18455130319703697,-4.900866326463467,13.88099936260668
-3.4920060368146455,8.24726691233382,1.5421099525678756,-3.316281933043854,20.718848129352438
4.929828102360483,-5.786756219886668,2.006092888159123,5.464903221518697,29.324507509553086
2.992657980944294,2.4593316712696556,2.061503576636398,2.979397351319764,27.224999563301143
6.984468209883559,2.631204401850411,1.2083662305931424,6.5435308842697,35.8702437894375
3.152257846006867,4.66226044830562,1.0240625258114624,3.070724364034985,-23.629248629745668
1.3661720667094315,-7.368646297454804,0.5925269492011831,0.9937207443062069,-25.609436120298746
-8.12650464343815,4.316499293641771,0.7783610761666377,-8.46409378092534,-51.553317317463524
-2.645683938811329,8.180650413312819,-0.5511857163285334,-2.717943274169088,24.791375313077516
-4.695952646365491,-6.406337822595161,-0.8181988834223072,-5.092162606865472,-14.11639385610446
-5.1202071324183285,-5.249133501522447,-0.0033744574109520514,-5.274187897237849,12.869649593285128
9.460211095048912,9.427901880832792,-0.17018462252492844,8.51340376157202,24.116747540789234
-2.138045506664792,-6.380460945810205,-0.4532280493272752,-2.031398652978323,-10.5097608192894
7.8409311035422675,7.0877018673915835,0.6963874474567153,7.84153384122338,46.10869615497474
2.622772519945258,-0.1544428710393042,0.9553052085705107,2.2142282044111625,2.200484898120661
5.896226070832968,-5.055378511936459,0.08840688629184736,6.225848905049171,43.21195928606241
0.0527418621038418,7.4149980254502275,1.4775300810552618,0.521526930917121,28.7389114148375
1.5380776925271817,-1.0938948999466902,-1.141689114133505,0.7342977603426947,-21.845432874017963
-0.14964612362272156,0.29634707859380427,-0.19365945927971812,-0.5310085129058286,8.834506948312109
-6.09514024403911,-2.8153326120046867,-0.7168223206028049,-6.479711418932759,-26.433877862402014
4.4490423052301065,1.859017028698549,-1.86653661707306,3.979090754675674,40.82807705659054
-4.384552751182884,-6.729522548299545,-0.08268068584269925,-3.96981533021701,-20.14726797989569
-9.513680671370924,-2.1783692669647863,-0.12174750838328353,-9.610593740757325,-45.72444116505986
2.9094459181433567,9.38824644670575,1.513449743242131,2.7771884974880514,11.555689720873396
-6.457786411859021,-4.837331345977449,0.6308116845547775,-7.459717594062398,12.599248151563408
8.809171687058285,3.134733290825844,-1.024186824329205,9.126880702162898,20.24949884635632
9.078571540051747,-3.496198715506102,1.8540925663341883,8.458942342625011,32.86148391833696
8.29728780440897,5.469462513732013,1.221033695525353,8.327254119542134,-0.9508009547396874
-2.5968259948911125,-7.3825267856330035,0.5820977034686158,-2.458137525912017,-31.0309358711052
-9.690867669422651,9.396420901570895,-0.22648409884983192,-9.010538371503326,-26.761500665237925
8.566371251754507,-0.924209172327215,-0.9594392367234797,7.911961052194951,0.5306917863193199
-1.4363170336537134,-5.278990733070721,-0.372206776071053,-2.946073111564126,21.405089027477985
9.333096380873393,-8.530065053399747,1.088748619704186,9.42502115325024,-0.921905203027638
9.272399541785056,-6.604841898249186,1.884586305934609,10.172655132540482,11.672631408483213
7.060189109347203,0.3954789711203528,1.543243528272189,7.679662285816922,25.898266430130242
-4.111022158608286,-3.2599364713742744,-0.4888494217862741,-4.006192450970973,-5.0891810730111136
-2.298045427961495,6.577667317652189,-1.1196174332890112,-2.5438635207775184,3.1088482940219864
7.022733430337137,-1.3822495267638821,0.14088624691120394,7.426294728655792,-14.491417659671558
-3.661559896874447,-5.025714548247402,-1.7684393655628516,-4.1483329967266815,16.795357086982854
-6.61014506627815,2.3428997320806015,0.32316771418478146,-6.37196618160004,4.296412776315812
1.1360252491670035,4.135544337708916,-0.14760258629866868,1.388760328750317,-18.96752465742135
8.72309548321562,-6.659161841981003,-0.46603650186824225,9.25320043696506,10.273125184062549
3.9205959334994596,-6.647615674233647,-1.5947030672667954,5.300425952954998,-3.897309940207241
1.4012234017872984,-9.266571461329141,0.5136001065697166,1.597431385376682,-1.71484838299962
-8.05647012458463,4.728040301312809,-0.5327008396619114,-8.310951937438379,-50.682948068263485
2.3001445339833957,3.276090552436102,-1.169916835710288,2.2873573778873983,-3.6661947917600095
9.801077002085265,-0.5073824850037223,-2.8722622132816493,8.916539049640706,9.817368112857093
-7.19831969526952,6.883408979383944,-0.027514905050636255,-7.545676260814049,-1.5128563814262606
0.3665930472747352,6.113403059001065,1.772251596669744,0.16195182821818319,-2.7601366175717086
7.5474614385591074,1.7070872879350425,1.66125921454787,7.285417239591811,52.28836842678067
4.815372355084088,7.365425610265174,-0.45709625658627184,4.89154979110095,40.78190628090465
3.9403148199053604,-5.8831757992646345,-0.6022120603617805,3.52910485371426,20.99582265847309
4.049681679742186,-7.7616076120454425,0.46877425607502377,4.610197013404422,-21.96094420759065
-2.8101769756048967,-4.605007769660208,-0.9983854391882915,-2.8100734431457983,27.948482434378697
-4.128163114710133,-8.858262878213703,0.30179189981946597,-4.13281327527944,-26.302815592549933
6.187223109570272,0.6233905600206402,0.7660802783846903,6.023275751313814,33.00965593524896
6.202267893583617,8.732113845899228,1.2269332238843076,6.2798632355131065,34.61510782541879
7.341446371602075,-9.213129186629807,-0.10015407647995278,7.753995503935892,12.447620415013743
8.264811051129428,-7.557801719799464,-0.20367375017696587,7.831245943273977,-8.320446045070202
0.22684797721875682,-0.956019434331294,-0.877982586756561,-0.1022102673188715,-25.087268581693905
0.030325893743992083,8.677500350558098,-0.82688035403986,-0.12153712064434025,19.371425678761636
5.965903579335503,-3.67687790046499,-0.22647889190152676,5.292968117598896,30.15184463656351
2.999278615555303,0.14469617376784782,0.3673655068161781,2.589649685694554,10.73710055247081
4.039337545154067,-9.168542818992158,0.9135846262332494,3.8012271083817377,1.0694397790220753
5.91585338872202,-7.033135980758223,-0.8031789506803448,6.353047979078384,-5.445586100830635
7.8001068363513255,9.732602459176938,1.4926885689595217,7.931387500852288,9.900729266387767
-3.240096862969284,9.302373928720911,-0.2711236010425688,-3.1433019072855117,-1.429298095114191
-2.48834094720112,-9.901200381311808,-0.021367294348436157,-2.0628919661171343,2.2352959849921543
-8.12036120318262,9.03623570846478,-0.7472116791478234,-8.189047097382318,-6.752697476270146
1.5656028199234804,2.782398756310007,-2.4242402602729416,1.7608352448879252,16.951768132620415
-9.281154524065158,7.358365890400442,0.8840453963610497,-9.332765400531406,-0.9593854144125196
-0.6880396373507978,-0.9052028873228188,0.7368438970924334,-0.5553584626509835,-26.0019880617244
0.8528926941515316,0.31192057158500575,-0.2813275571182134,0.5615133653457405,10.595962928208781
-4.269174957434312,-0.22306839486159546,0.06699071722487192,-5.488583536572526,-20.12465167644449
1.816665211380215,3.337285150922087,0.5159392177040995,1.749525630287063,-2.8473461869768766
-9.389995001219011,-7.206974904873742,-1.5625458568865427,-8.678620933169041,-49.63289068535667
-9.253036225015713,-9.400528202546441,-0.5290526773462948,-8.789928523894917,-20.355471124031126
6.452011213193167,-3.8414011681761817,0.7942646796218271,6.934709955488752,37.32352139843833
-2.7961871717747417,4.093615254732935,-1.2542894231692494,-2.178121810871633,-28.885068331322536
-7.458789746962305,-5.962930957541033,0.2935579321666293,-7.414460951481586,-7.759390595606421
0.4448652010960874,3.4686486664983462,-1.356581804623405,0.5435230547988852,-10.783635291340573
5.399871061972217,9.398240922145408,0.46642998243352635,5.091045114255042,13.246654845553955
-5.683579450063137,-8.121985684211632,-0.03564148229748357,-5.841615878076662,-42.1592402672465
2.4578095163800047,3.4520423645025247,-1.6151318159055095,2.7656950912655756,-5.464338238246825
-8.29305070012464,-1.1249956139085775,1.1647393544571714,-7.6911084815402315,-46.374600977290655
-8.966365576627846,7.362845087550106,-0.7345915767980492,-9.036088714468345,3.5573572826214175
0.6270926313629595,-6.457004211052282,-0.810252437014381,0.40199799893725363,-4.370258828384106
0.8127024322021299,3.852519044523291,0.20056919723094285,0.8129664116304286,-16.122404906648917
2.748598029964132,6.762305792962206,1.1486373494287152,3.0492014044286893,21.589987869678303
4.52182667445323,8.892284389480466,-1.015821818978397,3.799899266386459,25.813131501624326
9.517041589250692,3.664960565792917,0.06167984984797165,8.368951112682073,11.117261986487012
0.3260069660239058,-0.05650471983145344,0.42881650033057295,0.050738541278114,-3.041348942425958
-3.5408705411750807,2.356944804024277,0.6931056072631441,-4.15122675413216,13.576975766876096
5.903723895374073,7.378099689574363,0.1764415552772252,5.649653796550417,42.61218311643886
-4.583354974758516,1.4121949327765932,-0.3670278390833223,-4.657245134167251,17.54599391876289
-1.2205715858872779,-9.392258806063262,-0.8275902206487197,-1.4471957903987847,-3.3745656262224903
-8.430872373154681,8.618973910139555,0.08614388304637476,-7.704638605919309,-1.9377768919609153
-9.49298513169085,3.790535020631223,-1.072139011985607,-9.329612749389689,-40.01473187940164
9.252968293558503,3.5302677155449302,-2.9213504834946074,9.403205473363917,11.39373742368917
